date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:20	8460/8460	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2014:28:24%20GMT	https://invitacionesvirtuales.net/salon/images/dresscode.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/images/dresscode.png	(from https://invitacionesvirtuales.net/salon/invitacionper.php?id=TVRZd09EVTIrdQ)
10:43:20	2097/2097	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2016:15:15%20GMT	https://invitacionesvirtuales.net/salon/images/cancion.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/images/cancion.png	(from https://invitacionesvirtuales.net/salon/invitacionper.php?id=TVRZd09EVTIrdQ)
10:43:21	6119/6119	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:44:44%20GMT	https://invitacionesvirtuales.net/salon/cancionesp.php?id=TVRZd09EVTIrdQ	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/cancionesp9583.html	(from https://invitacionesvirtuales.net/salon/invitacionper.php?id=TVRZd09EVTIrdQ)
10:43:21	4540/4540	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2016:24:43%20GMT	https://invitacionesvirtuales.net/salon/images/menuespecial.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/images/menuespecial.png	(from https://invitacionesvirtuales.net/salon/invitacionper.php?id=TVRZd09EVTIrdQ)
10:43:21	10373/10373	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:44:44%20GMT	https://invitacionesvirtuales.net/salon/menuespecialp.php?id=TVRZd09EVTIrdQ	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/menuespecialp9583.html	(from https://invitacionesvirtuales.net/salon/invitacionper.php?id=TVRZd09EVTIrdQ)
10:43:21	4982/4982	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2013:30:52%20GMT	https://invitacionesvirtuales.net/salon/images/regalo.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/images/regalo.png	(from https://invitacionesvirtuales.net/salon/invitacionper.php?id=TVRZd09EVTIrdQ)
10:43:22	60673/60673	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2018:16:53%20GMT	https://invitacionesvirtuales.net/salon/images/instagram2023.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/images/instagram2023.png	(from https://invitacionesvirtuales.net/salon/invitacionper.php?id=TVRZd09EVTIrdQ)
10:43:22	6803/6803	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2013:44:45%20GMT	https://invitacionesvirtuales.net/salon/confirmacionp.php?id=TVRZd09EVTIrdQ	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/confirmacionp9583.html	(from https://invitacionesvirtuales.net/salon/invitacionper.php?id=TVRZd09EVTIrdQ)
10:43:22	2708/2708	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Jul%202022%2018:24:29%20GMT	https://invitacionesvirtuales.net/salon/images/confirmacionasistencia.jpg	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/images/confirmacionasistencia.jpg	(from https://invitacionesvirtuales.net/salon/cancionesp.php?id=TVRZd09EVTIrdQ)
10:43:23	23485/23485	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Sep%202022%2019:01:57%20GMT	https://invitacionesvirtuales.net/salon/reserva.css	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/salon/reserva.css	(from https://invitacionesvirtuales.net/salon/cancionesp.php?id=TVRZd09EVTIrdQ)
10:43:23	10367/10367	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Feb%202023%2020:20:04%20GMT	https://invitacionesvirtuales.net/assets/ayi-wsp316770108040011.jpg	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/esmeralda/invitacionesvirtuales.net/assets/ayi-wsp316770108040011.jpg	(from https://invitacionesvirtuales.net/salon/cancionesp.php?id=TVRZd09EVTIrdQ)
