date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:29	27466/27466	---MCZ	200	added ('OK')	text/css	etag:W/%224fbd15cb6047af93373f4f895639c8bf%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:30	97416/97416	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202020%2015:53:27%20GMT	https://invitacionesvirtuales.net/assets/moana_2.jpg	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/assets/moana_2.jpg	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:31	121074/121074	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Aug%202019%2017:17:23%20GMT	https://invitacionesvirtuales.net/assets/barcodepapel-logo.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/assets/barcodepapel-logo.png	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:31	6768/6768	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2014:01:54%20GMT	https://invitacionesvirtuales.net/salon/confirmacion.php?id=MTMwNzUyK2o=	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/salon/confirmacion3431.html	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:31	23487/23487	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2017:09:27%20GMT	https://invitacionesvirtuales.net/assets/photo1_92.jpg	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/assets/photo1_92.jpg	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:31	19680/19680	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2017:09:27%20GMT	https://invitacionesvirtuales.net/assets/photo2_69.jpg	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/assets/photo2_69.jpg	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:32	17969/17969	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2017:09:27%20GMT	https://invitacionesvirtuales.net/assets/photo3_84.jpg	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/assets/photo3_84.jpg	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:32	34625/34625	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2017:09:27%20GMT	https://invitacionesvirtuales.net/assets/photo4_89.jpg	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/assets/photo4_89.jpg	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:32	2947/2947	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2014:01:55%20GMT	https://invitacionesvirtuales.net/salon/invinet.php	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/salon/invinet.html	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:33	93100/93100	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from https://invitacionesvirtuales.net/salon/invitacion.php?id=MTMwNzUyK2o=)
11:00:33	2708/2708	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Jul%202022%2018:24:29%20GMT	https://invitacionesvirtuales.net/salon/images/confirmacionasistencia.jpg	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/salon/images/confirmacionasistencia.jpg	(from https://invitacionesvirtuales.net/salon/confirmacion.php?id=MTMwNzUyK2o=)
11:00:33	23485/23485	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Sep%202022%2019:01:57%20GMT	https://invitacionesvirtuales.net/salon/reserva.css	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/salon/reserva.css	(from https://invitacionesvirtuales.net/salon/confirmacion.php?id=MTMwNzUyK2o=)
11:00:33	26333/26333	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Sep%202023%2019:29:53%20GMT	https://invitacionesvirtuales.net/salon/estilo.css	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/salon/estilo.css	(from https://invitacionesvirtuales.net/salon/invinet.php)
11:00:33	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://invitacionesvirtuales.net/salon/invinet.php)
11:00:35	36099/36099	---M-Z	200	added ('OK')	text/css	etag:W/%2228feccc0-8d03%22	http://code.jquery.com/ui/1.13.1/themes/base/jquery-ui.css	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/code.jquery.com/ui/1.13.1/themes/base/jquery-ui.css	(from https://invitacionesvirtuales.net/salon/invinet.php)
11:00:35	8131/8131	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Oct%202022%2017:09:18%20GMT	https://invitacionesvirtuales.net/images/logo-glow.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/invitacionesvirtuales.net/images/logo-glow.png	(from https://invitacionesvirtuales.net/salon/invinet.php)
11:00:35	7090/7090	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1bb2%22	http://code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_444444_256x240.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_444444_256x240.png	(from http://code.jquery.com/ui/1.13.1/themes/base/jquery-ui.css)
11:00:35	7074/7074	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1ba2%22	http://code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_555555_256x240.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_555555_256x240.png	(from http://code.jquery.com/ui/1.13.1/themes/base/jquery-ui.css)
11:00:36	6487/6487	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1957%22	http://code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_ffffff_256x240.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_ffffff_256x240.png	(from http://code.jquery.com/ui/1.13.1/themes/base/jquery-ui.css)
11:00:37	4618/4618	---M--	200	added ('OK')	image/png	etag:%2228feccc0-120a%22	http://code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_777620_256x240.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_777620_256x240.png	(from http://code.jquery.com/ui/1.13.1/themes/base/jquery-ui.css)
11:00:37	4618/4618	---M--	200	added ('OK')	image/png	etag:%2228feccc0-120a%22	http://code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_cc0000_256x240.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_cc0000_256x240.png	(from http://code.jquery.com/ui/1.13.1/themes/base/jquery-ui.css)
11:00:37	7111/7111	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1bc7%22	http://code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_777777_256x240.png	C:/Users/JGiancaspro.CSJG/Desktop/carpetin/2-InvitacionSalon/code.jquery.com/ui/1.13.1/themes/base/images/ui-icons_777777_256x240.png	(from http://code.jquery.com/ui/1.13.1/themes/base/jquery-ui.css)
